PCA 0;PCA 1;PCA 2;PCA 3;PCA 4;PCA 5;PCA 6;PCA 7;PCA 8;PCA 9;PCA 10;PCA 11;PCA 12;PCA 13;PCA 14;PCA 15;PCA 16;PCA 17;PCA 18;PCA 19;PCA 20;PCA 21;PCA 22;PCA 23;PCA 24;PCA 25;PCA 26;PCA 27;PCA 28;PCA 29;PCA 30;PCA 31;PCA 32;PCA 33;PCA 34;PCA 35;PCA 36;PCA 37;PCA 38;PCA 39;PCA 40;PCA 41;PCA 42;PCA 43;PCA 44;PCA 45;PCA 46;PCA 47;PCA 48;PCA 49;PCA 50;PCA 51;PCA 52;PCA 53;PCA 54;PCA 55;PCA 56;PCA 57;PCA 58;PCA 59;PCA 60;PCA 61;PCA 62;PCA 63;PCA 64;PCA 65;PCA 66;PCA 67;PCA 68;PCA 69;PCA 70;PCA 71;PCA 72;PCA 73;PCA 74;PCA 75;PCA 76;class;img name
1.8788001542481023e+32;-3.902417669828294e+28;-2.430499869805066e+28;-2.2047096594541317e+25;-4.7099547475986237e+24;3.587861235397513e+24;2.5937267330929535e+21;-2.9035118198519762e+20;-1.0425615887155833e+21;2.5604297481755578e+20;-7.484051873130874e+17;-6.542541868927012e+17;-7.310026872812534e+17;2.8077697214864058e+17;-2.512524953087641e+16;-25350500526405.945;929840467671540.1;-194993379291450.47;57775488610042.69;122096765210.79121;78009281914.59503;-113868810962.95905;-992266302.7081679;-6512953074.823247;-4344646901.789363;-644931406.4416294;-3232541943.8095903;866994414.3942677;-993153740.4489766;1697086784.6542876;-992152742.0171624;-501334397.5488131;734604232.2782898;-1577109400.0821512;-558788378.2321979;980848547.816896;-69574938.11717403;10281890.83657381;523888080.7643509;-266922885.4714549;-109179666.40533979;396470007.93388337;1773748712.668436;150215180.77632517;157527033.7885403;-15655632.237129502;-179189702.88879162;-49038689.614171505;-6019208.2815642;-59593143.221566305;-35753054.29791168;-10643939.990243789;9610775.786235759;146327903.5353198;-10253395.063835097;32559146.06664839;79030298.35854265;23569018.39650597;-12617011.702579707;24672209.365888093;-9421404.66163807;11331078.96773321;11367233.356230034;-446892.2217469509;-4178408.052629358;-8974068.830735084;-11247953.335578125;-3298435.1578294504;689739.5979300912;1027196.5408142542;-6317408.632757407;-1273234.3016923142;1039709.4781354967;-589864.6007521055;151462.4812467494;-136480.351081012;175529.55375153324;OSCC;OSCC_400x_11.jpg
1.6928391370286287e+32;-9.142062874128533e+28;-1.473306897455406e+28;-1.450850550780092e+24;4.047455161499059e+23;1.9172921767720133e+23;-7.93314733950879e+21;1.1576539252394734e+21;-3.405066462819146e+20;6.934676249097944e+19;-1.8070043316830618e+18;2.424597150663089e+18;-1.6638629916386304e+17;-4.752924981256089e+17;-4.180689519288508e+16;174885610080903.84;833306374211152.6;-36377494441858.555;-85073712426104.86;-66095849967.21308;119868677597.33951;-200230853972.69577;-619054773.5882938;-3573674471.6917014;-3815281695.756956;3349069903.293375;1549698270.3918488;-2457392101.724525;-502093913.0501873;164375330.8967667;-2539396549.2115784;-31916768.194861438;517950099.5186456;-1392395043.5403686;-291360932.75261563;-1349770058.8888443;-544953638.0665416;-451855799.1405105;-87360366.89550763;-935963181.8171495;-397972914.4881093;1778141309.5547292;-788479050.2122228;27388425.976582732;-320105107.1669804;-52972509.85551624;-45842973.09597878;-150830082.1959754;85978925.42479868;28906006.772353962;-47872455.29069583;-10670930.055241384;-6824394.996212558;-20921017.220231604;-20543211.485248927;38797612.40650519;151927651.19699538;92333284.64950715;-8409341.765841901;18650508.71756828;-13951554.829033349;36045056.994707;1570659.869480528;-10802862.342630954;548261.7181761486;-4033606.9241046766;-24069385.249964073;-8299464.898966257;2392184.2149570314;1829273.8474047042;4181256.3818144966;-1834148.883068667;2354430.129611639;-719697.6876903864;459133.5728175173;-535269.7235537599;131476.58162553515;OSCC;OSCC_400x_279.jpg
2.3845183628813e+32;3.242134245341793e+29;6.029728783467046e+27;-2.01240662113238e+24;-1.2183081105564644e+24;-1.0161341589990582e+24;4.580351671565522e+20;-1.5143974626097963e+21;-8.280305279647024e+20;3.694914963904956e+20;-1.2479618085842692e+19;-2.5295111686746476e+18;3.388866786326132e+17;-3.391616339284896e+17;3.7691464071834776e+16;-235884481916690.06;3108735764273870.5;99905223290781.44;-93229859601380.08;348511578324.7366;-224790801477.14386;178269149204.9479;-2948237080.0461993;-7383716647.904793;859146208.8128914;8203537007.89122;-2410400177.336676;-4575089903.739145;-2431157076.5122533;731898368.2322491;-2222848591.746588;249152804.98033297;-2031562526.3575802;446467661.8717865;-1436530595.5361032;-532950826.74937356;271484035.0559446;470250914.47759145;2022989099.8351927;3407215487.982458;948467595.9403775;623882680.1363533;-429184350.61178863;54437275.504081674;249277036.69907382;151349394.1280494;-128296330.1870856;-123761737.17098263;151893941.23789278;50995875.44248035;-87074367.32410707;-42928762.56847319;82122726.65647322;549006298.5356008;-9668180.491683187;167889904.2865548;296446823.4525445;4658512.097248467;-44740027.604608096;9855291.350478785;-18047908.851356484;26551518.080993768;26637156.5331812;9067679.361578718;-9555381.479428295;-15436443.34595262;25874530.461696945;8164759.182076384;958492.0983314868;1937151.634576466;646896.1147421027;-1732960.415508036;4816318.033103015;-865731.0139686284;741815.8478412658;-368050.63459074567;384916.1480009069;OSCC;OSCC_400x_198.jpg
2.44371990405825e+32;-1.2228455255762257e+29;-1.8973623836464215e+28;2.562062251299853e+25;-3.2711908987012327e+24;-5.60345088411262e+23;3.0853588144779957e+21;-2.422108546747234e+20;-4.597992708779548e+20;9.760364103009965e+20;-1.230003246156705e+18;-3.6812933119515834e+17;3.688866536848487e+17;1.85798094701887e+17;1.3104932430370067e+17;-383221128104204.2;-361758265440773.44;-186601613656055.25;126873022492631.47;-191696470771.34238;-129785678286.89323;77061033139.9176;-1518846640.4451246;-18675190923.500313;519998053.6071491;-2832957250.7645316;-4962302635.55577;-2713647234.985469;-460883846.2307472;-249446672.76272023;-1008612251.1845007;110088281.9811481;-196164527.2717244;-3045166343.950368;-349002081.3862459;-1646991358.514802;-215116925.48687583;-2100713228.1652768;1934322681.2766573;548704655.6867492;455401079.75791085;832357646.7320827;-920452011.0532601;234904518.70299047;-19490826.10675089;136330413.43326682;11154306.578716448;-200446477.99902573;-40358181.79708981;5177843.722912091;-24272044.830217816;-36973435.07198726;-8515871.775381796;-6012349.4053244535;10944851.977909615;10068628.115383668;-83632116.17089409;-40946448.83701781;-22093768.085809406;10695262.398331122;-15368808.815568887;76069128.68901736;10618424.136953034;8086662.945233796;-15695811.023927972;-2947188.5839380524;11046017.82962096;2652352.495201196;1873002.8515075415;665829.3659058247;-8332748.680784586;-3306401.686589623;2937666.806505068;-1023236.0525040556;669651.6090377534;431552.10549498576;190082.28060716167;OSCC;OSCC_400x_192.jpg
-2.438146207565955e+32;-7.960914660979575e+28;-2.57932940244807e+28;-2.1323653796063714e+24;-4.898793084752143e+23;9.405929728986732e+23;-4.466409490821116e+21;3.8329432391972044e+21;-1.3170117847678926e+21;-5.517797806537821e+20;1.7528489020884621e+19;8.395545060263238e+17;-1.9145855577119418e+17;-6.928992599506811e+17;8.244876931165259e+16;923038883428179.2;-209055427341385.2;-53780657072514.25;185691424528660.4;132978426805.32762;-48909579800.308395;119808335551.67036;2988459857.2873936;11046215332.817476;10066998719.908678;1286784466.918525;-1006453662.3781635;8572607933.383441;1970618339.8199835;-2308262249.287859;2128772741.1925936;-248147915.3361829;2780939203.700817;3636550321.253677;-2476529256.380861;284839849.3999293;1048622453.0143081;-277295793.9871533;-1445946106.0205364;-2591532242.586085;-156560491.7421947;1201769456.0896704;-2092202125.6153898;-244268866.38804227;576432161.5809864;-241316057.90375543;114695082.02826023;303134140.02532905;-78029208.72391382;75459485.80133577;119673548.82158275;-41890070.927555755;17766576.54589607;27692101.935399383;54056240.013697505;-146085253.64600244;6703241.335483406;6616808.654833045;-20757477.15480365;-45304581.30305646;9848974.208310068;-57130885.46687333;-4701074.2541182805;-12005027.935487825;31046957.507125832;6423478.676504154;22038804.72209845;7944652.288128047;-2014542.5810103542;-5569893.05736856;-728740.0553067203;4060418.952416133;6014486.526216729;2490567.428826379;-704351.325139624;1541463.6517691459;-957276.8077670119;OSCC;OSCC_400x_354.jpg
2.2892491215190527e+32;-7.5906767395344695e+28;5.551345092776103e+27;-6.02025758241625e+24;-3.013541331891174e+24;-9.685832715623571e+22;-4.342704018904757e+21;-1.3578989937068954e+21;2.347083212001899e+20;7.887081128837326e+20;4.486061528424249e+18;1.3046065358677048e+18;1.0058460568497036e+16;-1.0071812338504742e+17;1.728834532411733e+16;275463691130015.28;1387120533617446.2;173239392267321.4;466504365061.28516;1144731568856.4524;-318472743775.01587;284878338515.2974;-3819544614.801066;812301925.3340523;89197792.13559966;-2282699671.4862227;-845985810.0399017;-4647942693.728079;-1390912534.3786314;-1907501833.3537931;1329078304.7787294;242974192.03618488;-1121494483.7418056;-1537980845.2001996;-342733312.4784305;158614462.27452132;850666988.5762631;-1141027372.534048;1227192117.5646343;1573360455.7409413;-2094875599.2717233;490945658.6429195;140275164.68383294;151433580.2073286;109322119.5189475;144982038.6887711;-27904490.83963922;-69917096.94221081;-90730417.29322486;19948423.806184724;-51485300.92740318;-44688792.972311884;-44543383.564649954;-314687000.0884352;-31346338.86025112;133623611.3351318;9766322.65116973;23848254.155704748;-11905011.795271225;41354614.79140657;-14028101.385289222;37544626.70090948;15120062.648795003;19427769.863995712;-9764667.68952827;-4105360.7858979288;14986559.690959193;5033755.189826007;4854995.951810674;2104574.87675081;-2021395.0577830924;-2929541.7289144793;291501.1917401734;-3386849.0898238034;574915.4763466396;-77869.84504381556;996175.5393478947;OSCC;OSCC_400x_200.jpg
1.4305076103400657e+32;3.3493589954440694e+29;2.8605617023752954e+28;1.257047037829982e+25;-1.5425997678404819e+25;3.2337976084807127e+24;-1.0172515592053178e+22;8.998949977998092e+20;-3.167500595752888e+20;-3.641499429966923e+19;-9.37055641898285e+18;-3.068430659631098e+18;5.60449414860713e+17;9.681170645086304e+16;-2.9952172618334637e+17;564616904721412.5;-518867727320370.8;-54524491157642.9;-78610522680742.89;153323794104.26883;176088928603.92642;-254217651895.772;-2285583775.499004;-12914947733.422445;-3903772723.553686;-2939870080.387185;379615585.96441907;-495331895.89345556;-1652433641.4609892;-919080893.7574612;-786650398.2193567;199959726.0688783;108107888.07760072;2461743527.286169;1449804341.0600765;-592137973.4365234;683243665.0845503;581879067.944843;1432585187.030107;125454015.37271065;733139993.1758893;927007859.515381;-2231335529.6438427;144272429.32744125;-574937856.8087621;11307575.618521543;-220941756.27869323;2728898.4906010996;147871742.94754967;88147352.28830723;-98657160.12801977;280068.07359742466;-21866425.601673003;-391327.85582005006;-33100687.129554044;176482481.83545515;353213250.73105174;-79131130.91915569;-34812298.09396528;33745038.33951158;-20255078.99978431;24553013.088687614;11057428.178056799;-17985469.2075649;-31651957.994503137;-14379953.886231024;-3933250.7809783886;-2722586.2659243727;1431284.7000843356;1987838.681602204;-7731508.201528365;-1841966.2708408108;-1976966.6203899893;-1793881.5086595183;765375.5989527424;-339866.25928409805;1468217.709223286;OSCC;OSCC_400x_273.jpg
1.30546225318091e+31;-9.194861242511827e+28;3.177994525928901e+28;2.3640014421760904e+24;-1.6991130092275434e+24;-5.781131167776307e+24;2.8127026035297343e+21;1.7877444585877497e+21;-4.055531615913006e+20;7.711581109562735e+20;8.085641864640715e+18;-4.1129042453320607e+18;-4.1288495908024435e+17;1.7011959992347005e+17;1.1330695909134698e+17;-755299983282769.8;-1998461592878235.5;82445183998934.12;-115200034040604.3;132850172222.28108;-135074418763.80525;98230888110.81479;-2120169435.4953132;-7169911390.458764;-20743875.419506263;1119585279.0947788;-545133867.5750573;-2244787165.0641193;-162487255.58541983;-2205587482.5483665;338547402.4293308;213659937.17249128;-463158491.0646436;-906055117.1261971;-401246927.5617307;729120334.8260404;-50843078.27922806;1096834466.704243;538620909.4088649;355523710.1653487;-53348982.147097416;1020401944.2422588;452834586.03899956;22003857.938026626;312580490.20309067;52128519.2752365;15932505.793413816;271321.961842164;154968737.04072222;34921188.43019002;-6077890.442330509;-75658371.53469262;20908069.81832672;102059996.92057131;-13331452.467608385;-3720211.3995737126;247288893.53050184;-62859763.48257232;-33727636.20832234;43675073.15005861;-13950223.56568076;20897455.45643792;4653340.4938984215;19626455.436055012;18936390.423979566;-3647540.1908876845;27349425.660082396;11711966.09879817;4358004.954433877;59907.608210372106;-743164.7748930355;-1009448.8082537444;197261.47261776825;-795350.163537113;-112783.2826772907;97524.3819021469;-197769.1509009847;OSCC;OSCC_400x_477.jpg
-2.5353573741891074e+32;-1.0129710607396033e+29;-7.168446131185919e+26;3.130340588997994e+24;7.209478648276684e+24;-1.2588732375048334e+24;-2.6662492723930936e+21;-2.131204994923954e+21;2.0037046068767742e+20;-8.119926735723482e+20;3.8449302666906947e+18;-5.037767674056054e+18;2.2802245949115068e+16;1.3261258457289594e+17;-3.873090090718966e+17;538852825303160.94;-930495782075747.8;138012222928999.94;-163643924186637.3;-162179801651.48294;53425324641.802444;139101059657.40994;2302272977.31668;11947712835.715818;8153896756.671116;-2371428978.5472336;5093760032.090364;1888950958.9919844;708290954.7856753;-2881887675.265039;-998612336.1355839;-98835225.0885104;-2198606294.968583;-162940127.11975878;1974875116.1116438;-1042692361.8575286;-66455072.18749122;-4402423235.337956;-398112629.74835736;-21887969.330812268;-1173834516.4573836;-1078983973.1967154;-353056822.79688346;-153737741.3207242;-549920057.7519892;-58861350.550613225;-120202646.35512368;-26331369.453529913;-151066781.4334889;-217467299.22610298;78917831.54759747;170036700.70918694;15654884.741912454;-31202823.34711808;-27587081.585463412;-154222998.7106618;-253601401.6710892;-85037102.95564859;13529828.08925805;-83001164.2343321;12108439.094469525;-92546960.06514308;-6860675.179183917;-9341623.910666136;-9223217.963646501;-1466647.5575179916;-3966144.39688452;-891084.1977985092;-3273499.851428905;-952345.2560760336;-7006789.349481094;2956237.664758106;-2908410.4994431376;1753550.643605738;-960387.4188259549;923734.8136225037;52817.921096371305;OSCC;OSCC_400x_48.jpg
-7.813618913393316e+30;-1.2576986851136401e+29;1.7136572874491003e+28;2.1546136256517626e+25;6.455752743046992e+24;-1.6426811460694802e+24;7.820398096796852e+20;-3.4956650431712057e+21;-6.573418389757669e+20;1.6949042558970495e+20;-4.903359271867128e+18;5.217101482579159e+18;4.65726881123739e+17;4.282466986413802e+17;-5.948010786492214e+16;396060008600965.5;497436119774332.25;-57545852114908.93;193660618586247.44;-159832665990.65118;19203498584.00209;-64062506819.080025;1602883124.1120546;492059046.9621188;-631674343.7027478;1140345006.8823495;1544981411.114599;-189354827.79020306;204572319.9075872;75477383.00149815;-453502937.3534187;165004833.0863561;240806124.53793478;-290250556.02550966;-44692845.43929684;300528156.66047275;-533664718.0998488;100833874.62985952;267652728.50025558;45642298.00770615;-59667093.65443974;331764028.4364105;-325364266.9835974;93135840.39797221;-180128989.85067517;34432354.06345061;45350166.41068419;-54406564.273886435;17661559.838512294;8828858.844450187;4773207.606549081;8186624.614004688;-327172.7485650623;-48722997.31194609;11210921.169338902;-2672501.0598279964;34421121.12454186;-3554607.809046054;-2982083.016310487;-3863732.3358644284;3627056.9960659244;14541798.876018183;-7045021.544129992;-5163701.060385034;-14260413.762335429;-635485.475232894;-5648245.501724568;-3076827.2448653704;-1602339.7988323849;71729.09752520751;262123.99640500275;-1214382.447882363;-41920.631266507946;147774.84598674087;125380.86843053614;123453.32628291119;27575.407449384704;OSCC;OSCC_400x_336.jpg
-3.5890586691217034e+31;-5.6303680788680605e+28;-3.151154318873149e+27;-1.0602673331471272e+25;-5.5135987955322874e+23;2.9864220464692907e+24;-3.475448760528547e+21;-1.4567009907439706e+21;-7.558986466077567e+20;5.083480887129668e+20;5.630554275223823e+18;1.2783074001139958e+17;3.931454935300327e+17;-2.256923859142961e+17;-5.571939125689956e+16;-531850531429926.0;-794113957336628.8;-73879578434111.14;29996142202110.63;-84874222414.27444;105399769187.40312;-96923464404.05357;2816180919.4810176;9223417593.916685;1723801717.5552285;-223053576.98914644;3632721.9636178445;930291475.1989558;94639294.70773299;27946981.96341434;305810525.20484924;-18459197.24487679;-303252888.755594;120132933.46481106;405668345.9138824;770012252.4968596;-157899687.1063696;-77610495.67066236;-249868059.15829316;-171332835.43901953;45907773.19806044;-41992210.11358383;550958774.4444107;-11026505.443381008;-98438268.76148455;52969679.85290984;28106683.197819624;-20847004.604831256;-61389325.04082243;-48344494.55712008;5887493.808234761;45176903.44874519;-2626536.03941135;-10166349.972890247;553328.5733499023;14577028.49992661;-49821771.15076028;-17071769.79309676;6009184.49324566;-19395097.294032395;3514202.0350337476;-5773326.692030411;-1522719.403422186;-12618018.39573273;-11179099.584152468;5403164.369291257;-19316257.923762705;-7622696.8152685985;-1682296.3723621552;466087.57175107894;347742.0475246879;818796.7116953686;-889511.1027948923;744631.9462978522;88309.26706649711;-45922.8481746026;-221109.7987717726;OSCC;OSCC_400x_318.jpg
2.2178291546706552e+29;3.89154800773558e+29;-4.3407418303539666e+27;-5.706626734508167e+24;-1.0852020538578415e+24;-6.242748640066865e+23;1.8769763596353984e+21;1.0746566920305138e+22;-1.3595024418842545e+21;-3.5399842485058896e+20;1.9643467340043534e+19;5.0133707890941e+19;3.796922019970903e+17;9.743675898013572e+17;-3.020174732129195e+17;-2814122266688433.0;-2700261084190862.0;34022795962692.52;-61294844368043.86;-143601200514.49698;-211157391455.28967;282075474154.5935;-1432871794.494101;-2954632129.8778;2050904048.9355905;-1987662878.2343845;-6309169508.10215;1577670756.1372309;-242633853.10135764;1984898025.3375194;-595403276.0114473;495233743.04227585;-401986519.54520285;2009259125.7594311;134605149.76389903;1113527792.9616919;-544980554.8759359;563866880.9399513;-235636378.15137267;-33712979.00257608;-75410977.67104009;86111105.18599913;-231159972.80913767;-257217635.57881343;166935497.19859546;-7219173.40950275;110075392.72688864;111979457.03800727;66076658.7291121;119459245.71100701;25293289.57795078;-42469491.29440782;-27810396.39912603;-15898873.68516038;41525244.62419946;-59406996.10001114;24204820.941429306;15785831.894162169;-2293800.7264653523;2705948.1854534615;8572132.063859139;8537224.249463843;-13431763.88564056;2332296.9765599556;-7131812.083499685;4111268.3438810194;8818965.307494733;4108992.505320285;741531.7218692205;845295.0859427111;-2722162.279812206;-334825.8969520475;-667280.8750060375;608750.2543133353;-445797.9647790144;262101.3642714868;-66997.09637078633;OSCC;OSCC_400x_471.jpg
2.6698951120697324e+32;-7.802674724168792e+28;7.026928996926419e+27;-3.957758670711654e+24;-1.6779678600855364e+24;1.1228520999961332e+24;9.250832390421912e+21;2.7997429976469756e+20;2.554473501904986e+20;-2.625947834650678e+20;-2.6452275712008634e+19;-1.4254249389938135e+18;-7.570813495713475e+17;2.6492580216382304e+17;-2.329164534122967e+16;-656518721827690.1;-909096429281046.1;-67079500525109.37;51955591807286.66;400176563205.30414;88824876224.29701;-111667921789.25963;-770587804.2454295;1021462047.6550406;-292738579.00171185;3895105472.147667;1649281875.9187953;-6412887778.382535;-1064367582.7595179;-1459670541.4570088;46389078.00283812;-242716951.82127354;1887122677.0942674;2357475889.964866;-853454552.9678853;1678035436.4092638;-1121755648.3658772;2741161394.061753;1028364655.5320821;2478392698.134247;513177459.0999261;1709680136.3511922;1246024919.5229485;134841818.5798469;-251692675.89186856;-54381229.86576956;121850555.55228195;-273853395.5320969;65842380.869275816;16428114.959058944;-93866448.71530278;-50127796.66344699;-32910106.709377088;-54401560.67327226;-43893467.84392893;39786401.16787502;300626111.9421356;-91097495.29821175;-30121095.02654061;-4394771.510992883;-16594735.828179693;69058693.52502419;8973173.094274916;7396796.633997036;11638944.345020516;-2544630.771701279;-1731391.8308920905;-573096.0724231402;3191894.6588285165;4958722.025563483;2894739.781618978;-2685223.5372870504;2771808.070582749;-1930258.02038253;361227.0924780506;-698800.6407696129;81836.460352773;OSCC;OSCC_400x_435.jpg
7.566159243594147e+31;-7.8736273152315155e+28;-7.906189909436078e+27;5.246470390893759e+24;-3.389505686148738e+24;3.223035884443318e+24;1.436401150458733e+22;1.7101542429565806e+21;1.0473427340429432e+20;-3.548207579952865e+20;1.3313941159506422e+19;5.98655086072078e+17;-6.141561211005545e+16;-1.7038946946534858e+17;2.3584610326668758e+17;1050865515388475.4;616254610929674.4;179506118627965.97;54251962819072.05;-303641897966.4107;58009236781.21286;57471699034.53903;91774699.12665558;-567051672.9972224;-677488161.1818954;-1589087952.323098;-824546118.3806099;-454663268.0078035;-281904246.99044037;-345482314.2411482;-548699946.2068169;-186054908.83602357;621292213.30278;147011262.7642304;-912169036.5903062;930916840.9510854;196511668.63832143;154955742.51111102;-102470433.19827372;158482949.04881033;-290386904.0168829;697598.8873686433;-64036121.00734902;41204373.929699235;-122173639.16453242;97455598.48617764;-89401031.65612796;-54390051.89748979;-53391301.85618163;-41585591.54741552;16869631.51184499;-7008091.169518425;26421886.91265556;-42632157.612160206;1173071.0521306766;17191808.858728483;74168542.25262429;-398018.55469000526;14077608.995268285;-20133789.80819907;-1134953.5419345906;14302366.103924612;5268886.120091168;-1797169.8727559862;-548835.5939393621;-2478350.6431001127;2414175.053518072;264108.1774289581;241523.7969091956;280383.98733818834;-294875.3126349807;-1971347.9581697248;533350.5388218728;-197597.68882100354;72469.55772510868;-195870.8044928615;-119266.79550805976;OSCC;OSCC_400x_156.jpg
-1.7125509699822925e+32;-1.041871183592538e+29;8.33829752546762e+26;5.349530194620008e+24;4.2511911211405525e+24;-1.6438865752145552e+24;-1.1082799873450304e+21;2.699481349141441e+21;-3.4318694812435114e+20;-1.0882889861250999e+21;5.71610414116742e+18;-1.0078135521172791e+19;2.1719055963183677e+17;-1.6854605965250346e+17;-2.1221505442073235e+17;-1299734893848592.2;-393625415700067.25;-54235391114071.43;93566024776246.61;333443108561.1335;70785303436.8429;29449814011.825188;1651075137.0738475;1114807777.1759415;-267094946.5806186;-5745349982.015662;384468555.7745942;2592944608.7233806;1030743845.4727513;1819552630.4158592;416616218.6056984;-152357452.47092333;55416266.21665346;1955145608.2672982;597762712.4564092;2732750609.733465;-283261426.5510344;-559412938.4831796;-1277736189.5255024;-43677646.33070445;-120549389.86892328;-993965017.4909712;-1007305138.365782;-138044628.63181168;103424641.99425302;-225031236.74281892;48353240.20145953;20558572.307230268;4554242.907854857;72090104.6625574;45472296.14015739;33138337.6402315;-8565294.531720197;-51889097.63012688;9144121.802272884;-2215592.322416319;-143861025.75601152;2099525.340954808;10912300.904074173;28022342.07254041;8944231.810052335;-20239167.815217603;-10966127.54193814;3292951.994930847;6543847.628102065;8707087.42948699;-1249953.545141904;-350123.2831333874;-1592169.2932342545;-231040.16502390537;-1007345.2717133249;2816496.14282727;-4021915.169212179;625575.2328376174;-460119.2190086619;112518.8492269977;426943.59211710107;OSCC;OSCC_400x_390.jpg
2.4316271866521168e+32;-8.25056357461319e+28;1.1674450925749586e+28;5.466978743275453e+23;-2.587944511081835e+23;3.909528902809384e+24;-2.943843879715294e+20;-3.286657130812496e+21;4.813357184548719e+20;6.04193218008054e+20;1.6557196161431398e+19;3.5755102216588365e+18;-5.465462411910512e+17;4.4053077503072166e+17;4.02344995383147e+16;66705558964903.16;2861933542051732.5;-68734944820488.99;52787827838661.85;-676327930495.6609;46368844758.944084;-167307159830.94144;-4956648328.932427;-5810340497.687068;-7884118003.792503;-8286158060.6263275;-1295588610.0635896;-1974747319.0634675;-1823989601.1689832;910442361.749467;-138425342.32415572;-363458641.2087444;2331626902.5772686;-2216949295.168546;1547079227.5441895;-4401933034.534655;110869111.3343533;462488940.87100524;1548498575.8512216;2854982067.7615943;1625355360.2034512;1383551912.3837378;338206985.6382316;250941121.30264267;234544230.1827076;137193403.77799731;196753289.59718513;-185013726.03946543;99456815.31604753;-1853557.2899443144;-150441137.05672777;28370890.09146519;-1953121.093814727;-7997584.179455457;-5557166.131533671;-8010631.807792593;128419888.83348237;61382309.46736738;-35485973.93167902;-80577459.35094678;-13751503.497566203;69404972.5154932;5242921.818550868;7104720.505631081;14677833.552528491;-13837475.237584343;-696353.3516310231;783743.7158693066;2294098.069277325;4023493.6306021055;-6060655.840260239;-2873929.5387928784;5569681.789278381;6832.919767732001;694797.846518718;183847.82685731474;587492.7446299554;OSCC;OSCC_400x_237.jpg
1.7921506104461106e+32;-7.080176053148975e+28;2.6547541645810714e+28;-9.759292867518632e+23;-4.0072163793133306e+24;7.049631181357172e+23;5.798903722303525e+21;3.5995258052436537e+21;1.3781608669229826e+20;8.21806039440388e+20;1.7676134959449385e+19;-2.34614303918107e+18;-5.367057771718007e+17;-3.095198726491119e+17;4.216418519881366e+16;156385407463268.75;-2930938978769569.0;-24757221565804.516;-75923006197923.69;68316263564.5186;-30542211574.150112;283080587989.4177;-2638805147.9565525;-27419690776.688908;-5882502685.062322;-2827814780.2238283;-4390952108.44475;-1150522541.641301;-1122651422.7977686;-364208169.5418542;555041175.4802201;-105956364.3629743;574752377.1138445;924489782.1266932;-250905858.60306892;2902664310.7829347;-1343030738.4838493;-989410573.9248554;1083273825.1307158;3000841432.5834064;1408152315.792704;1056750083.4190146;-603244500.8825678;127966700.36691777;273416994.45367396;59489880.4595836;-95338253.11685817;-268230401.16573963;91025359.56152427;68557954.17983598;-73116020.74555452;18322436.847835522;10391866.684831265;183999954.60148686;-21985209.64685657;141877743.0255366;380679990.94238704;-97189176.98992203;-24335532.849412538;-19065194.52279849;-27486553.25509058;58435519.766529456;13289168.342534434;1785548.7657965478;-30051136.94322842;27415275.213531338;4857576.11980585;3444634.0065311654;1187786.9971394571;1323324.0052083305;2629952.1837559026;-2309764.6579478476;5463815.605732444;-2188391.085232708;-48231.70118896867;-118858.53248509717;62836.27790427146;OSCC;OSCC_400x_84.jpg
4.984502719631333e+32;2.419621823504748e+29;-7.332497335219339e+27;-9.735164920057726e+24;1.984091567872504e+24;-3.309013064579696e+23;3.3734869908578874e+20;-5.137404910888793e+20;-4.9117405327668655e+20;5.171658954176218e+20;4.7516657261382976e+17;3.0000211090044764e+18;1.6110391949302218e+17;2.467243625417489e+17;-4.2372721589455496e+16;-390972045349322.25;-1197325306260283.8;-4385124233055.385;81754538393822.4;-627963422767.724;26381057799.258247;-76194660210.03596;-3365466838.5260434;-11896071069.544334;-19988498956.27661;-2674815533.5189066;-3859055021.315056;-1447578048.641996;-2054173787.0483794;-4018328217.9620895;-5587385913.954968;272957731.2806286;635180223.9122635;93851466.97376773;-3828658704.433235;9616975705.645582;837957635.5604687;2111054508.1726787;3572498592.599369;3771923231.3727407;-588714762.3517499;2414759204.807432;-860138501.7400376;129525263.13955612;-738907192.6487895;96285756.21743722;157997547.36961177;-238113236.67527544;121704354.77397518;186764956.15501937;-178184090.43669254;-219195175.26345244;9007855.752934927;129487018.90460429;-71678908.63343333;109313994.21613447;525983148.77565277;-68002802.4822477;-42132510.6564236;-154277180.61243287;-32767384.115797386;113149575.03024147;35090687.48510142;-2837505.745643091;-7656690.760890742;-16223856.892978255;-3910862.619002568;-1802778.3388686813;11021247.397824077;6260992.441680105;-9440757.970595535;-7786065.765135468;7142847.108384306;-3012921.1192400884;2047966.942102562;-396221.1164199648;1473302.6057628714;OSCC;OSCC_400x_174.jpg
